action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12077384,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2cccc(OC(F)(F)F)c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159326,,CHEMBL2159326,6.62,0,http://www.openphacts.org/units/Nanomolar,1734426,=,1,1,=,,IC50,nM,,238.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,238.0
,,12077385,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCOc1ccc(-c2cc(-c3cc(Cl)cc(Cl)c3)nn2Cc2ccc(C(=O)NCCC(=O)O)cc2)cc1Cl,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159327,,CHEMBL2159327,7.00,0,http://www.openphacts.org/units/Nanomolar,1734427,=,1,1,=,,IC50,nM,,100.7,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,100.7
,,12077386,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3ccccc3c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159328,,CHEMBL2159328,7.23,0,http://www.openphacts.org/units/Nanomolar,1734428,=,1,1,=,,IC50,nM,,58.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,58.5
,,12077387,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3Cc3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159329,,CHEMBL2159329,7.04,0,http://www.openphacts.org/units/Nanomolar,1734429,=,1,1,=,,IC50,nM,,90.9,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,90.9
,,12077388,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3c(OC(F)(F)F)cccc3c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159330,,CHEMBL2159330,6.94,0,http://www.openphacts.org/units/Nanomolar,1734430,=,1,1,=,,IC50,nM,,114.2,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,114.2
,,12077389,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3cc(OC(F)(F)F)ccc3c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159331,,CHEMBL2159331,7.52,0,http://www.openphacts.org/units/Nanomolar,1734431,=,1,1,=,,IC50,nM,,30.2,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,30.2
,,12077390,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3ccc(OC(F)(F)F)cc3c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159332,,CHEMBL2159332,6.72,0,http://www.openphacts.org/units/Nanomolar,1734432,=,1,1,=,,IC50,nM,,189.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,189.0
,,12077391,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc3cccc(OC(F)(F)F)c3c2)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159333,,CHEMBL2159333,6.62,0,http://www.openphacts.org/units/Nanomolar,1734433,=,1,1,=,,IC50,nM,,239.8,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,239.8
,,12077392,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc(OC(F)(F)F)cc1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159334,,CHEMBL2159334,7.11,0,http://www.openphacts.org/units/Nanomolar,1734434,=,1,1,=,,IC50,nM,,77.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,77.5
,,12077393,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCOc1ccc(-c2cc(-c3cc(Cl)cc(Cl)c3)nn2C(C)c2ccc(C(=O)NCCC(=O)O)cc2)cc1Cl,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159335,,CHEMBL2159335,7.19,0,http://www.openphacts.org/units/Nanomolar,1734435,=,1,1,=,,IC50,nM,,64.8,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,64.8
,,12077394,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,7.80,0,http://www.openphacts.org/units/Nanomolar,1734436,=,1,1,=,,IC50,nM,,15.7,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,15.7
,,12077395,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159336,,CHEMBL2159336,6.53,0,http://www.openphacts.org/units/Nanomolar,1734437,=,1,1,=,,IC50,nM,,298.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,298.0
,,12077396,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(OC(F)(F)F)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159337,,CHEMBL2159337,7.92,0,http://www.openphacts.org/units/Nanomolar,1734438,=,1,1,=,,IC50,nM,,11.9,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,11.9
,,12077397,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(OC(F)(F)F)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159338,,CHEMBL2159338,7.49,0,http://www.openphacts.org/units/Nanomolar,1734439,=,1,1,=,,IC50,nM,,32.6,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,32.6
,,12077398,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(C(F)(F)F)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159339,,CHEMBL2159339,7.85,0,http://www.openphacts.org/units/Nanomolar,1734440,=,1,1,=,,IC50,nM,,14.1,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,14.1
,,12077399,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(Cl)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159340,,CHEMBL2159340,7.90,0,http://www.openphacts.org/units/Nanomolar,1734441,=,1,1,=,,IC50,nM,,12.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,12.5
,,12077400,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159341,,CHEMBL2159341,8.12,0,http://www.openphacts.org/units/Nanomolar,1734442,=,1,1,=,,IC50,nM,,7.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,7.5
,,12077401,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159342,,CHEMBL2159342,7.88,0,http://www.openphacts.org/units/Nanomolar,1734443,=,1,1,=,,IC50,nM,,13.3,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,13.3
,,12077402,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159343,,CHEMBL2159343,7.63,0,http://www.openphacts.org/units/Nanomolar,1734444,=,1,1,=,,IC50,nM,,23.6,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,23.6
,,12077403,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccccc1C1CCCCC1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159344,,CHEMBL2159344,6.44,0,http://www.openphacts.org/units/Nanomolar,1734445,=,1,1,=,,IC50,nM,,362.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,362.0
,,12077404,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(C(F)(F)F)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159345,,CHEMBL2159345,7.20,0,http://www.openphacts.org/units/Nanomolar,1734446,=,1,1,=,,IC50,nM,,63.1,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,63.1
,,12077405,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(C(C)(C)C)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159346,,CHEMBL2159346,6.97,0,http://www.openphacts.org/units/Nanomolar,1734447,=,1,1,=,,IC50,nM,,108.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,108.0
,,12077406,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)ccc4Cl)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159347,,CHEMBL2159347,7.94,0,http://www.openphacts.org/units/Nanomolar,1734448,=,1,1,=,,IC50,nM,,11.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,11.5
,,12077407,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4ccc(Cl)c(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159348,,CHEMBL2159348,7.80,0,http://www.openphacts.org/units/Nanomolar,1734449,=,1,1,=,,IC50,nM,,15.8,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,15.8
,,12077408,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(C(F)(F)F)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159349,,CHEMBL2159349,8.24,0,http://www.openphacts.org/units/Nanomolar,1734450,=,1,1,=,,IC50,nM,,5.7,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,5.7
,,12077409,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(Cl)cc(-c2cc(-c3ccc4cc(OC)ccc4c3)n([C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)n2)c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159350,,CHEMBL2159350,7.17,0,http://www.openphacts.org/units/Nanomolar,1734451,=,1,1,=,,IC50,nM,,67.9,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,67.9
,,12077410,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCOc1cc(Cl)cc(-c2cc(-c3ccc4cc(OC)ccc4c3)n([C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)n2)c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159351,,CHEMBL2159351,7.33,0,http://www.openphacts.org/units/Nanomolar,1734452,=,1,1,=,,IC50,nM,,47.2,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,47.2
,,12077411,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(C(F)(F)F)ccc4C)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159352,,CHEMBL2159352,7.56,0,http://www.openphacts.org/units/Nanomolar,1734453,=,1,1,=,,IC50,nM,,27.4,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,27.4
,,12077412,[],CHEMBL2160604,Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(C(F)(F)F)ccc4F)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159353,,CHEMBL2159353,7.91,0,http://www.openphacts.org/units/Nanomolar,1734454,=,1,1,=,,IC50,nM,,12.3,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,IC50,nM,UO_0000065,,12.3
,Dose-dependent effect,12077462,[],CHEMBL2160816,Reversible inhibition of human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge by Schild plot method,F,,,BAO_0000201,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://qudt.org/vocab/unit#Percent,1734436,,1,0,,,Inhibition,%,,,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,INH,,UO_0000187,,
,,12077463,[],CHEMBL2160817,Competitive inhibition of human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge by Schild plot method,F,,,BAO_0000587,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://www.openphacts.org/units/Nanomolar,1734436,=,1,1,=,,Kb,nM,,8.5,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,Kb,nM,UO_0000065,,8.5
,,12077520,[],CHEMBL2161048,Antagonist activity at human GCGR expressed in mouse perfused liver model assessed as inhibition of glucagon-induced glycogenolysis at 0.1 uM administered 20 mins prior to glucagon challenge,F,,,BAO_0000201,BAO_0000221,tissue-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://qudt.org/vocab/unit#Percent,1734436,=,1,1,=,,Inhibition,%,,12.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,INH,%,UO_0000187,,12.0
,,12077521,[],CHEMBL2161592,Antagonist activity at human GCGR expressed in mouse perfused liver model assessed as inhibition of glucagon-induced glycogenolysis at 0.3 uM administered 20 mins prior to glucagon challenge,F,,,BAO_0000201,BAO_0000221,tissue-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://qudt.org/vocab/unit#Percent,1734436,=,1,1,=,,Inhibition,%,,44.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,INH,%,UO_0000187,,44.0
,,12077522,[],CHEMBL2161593,Antagonist activity at human GCGR expressed in mouse perfused liver model assessed as inhibition of glucagon-induced glycogenolysis at 1 uM administered 20 mins prior to glucagon challenge,F,,,BAO_0000201,BAO_0000221,tissue-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://qudt.org/vocab/unit#Percent,1734436,=,1,1,=,,Inhibition,%,,66.0,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,INH,%,UO_0000187,,66.0
,Active,12077523,[],CHEMBL2161594,Antagonist activity at human GCGR expressed in mouse perfused liver model assessed as inhibition of glucagon-induced glycogenolysis at 3 uM administered 20 mins prior to glucagon challenge,F,,,BAO_0000201,BAO_0000221,tissue-based format,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL1933349,MK-0893,CHEMBL1933349,,0,http://qudt.org/vocab/unit#Percent,1734436,,1,0,,,Inhibition,%,,,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,INH,,UO_0000187,,
,Active,12101666,[],CHEMBL2175781,Induction of GCGR desensitization expressed in HEK293 cells assessed as reduction in glucagon-induced calcium influx at 1 uM incubated for 30 mins prior to glucagon-induction by Fluo-4-AM based fluorimetry in presence of rottlerin,F,,,BAO_0000375,BAO_0000219,cell-based format,CC(C)CC(=O)O[C@H]1/C=C/C=C/C(=O)O[C@H]2[C@@H](C)C[C@@H]3[C@]2(O)[C@H](O)[C@@]2(CO)O[C@H]2[C@H]2[C@H]4OC5(c6ccccc6)O[C@@H]([C@@H](C)[C@@]23O5)[C@@]4(O)[C@](C)(O)C[C@H]2CC[C@H]1[C@H]2C,,,CHEMBL2169797,J Nat Prod,2012,,CHEMBL454246,REDIOCIDE A,CHEMBL454246,,0,,1742120,,1,0,,,Activity,,,,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,Activity,,,,
,Not Active,12102839,[],CHEMBL2175780,Induction of GCGR desensitization expressed in HEK293 cells assessed as reduction in glucagon-induced calcium influx at 1 uM incubated for 30 mins prior to glucagon-induction by Fluo-4-AM based fluorimetry in presence of GF109203X,F,,,BAO_0000375,BAO_0000219,cell-based format,CC(C)CC(=O)O[C@H]1/C=C/C=C/C(=O)O[C@H]2[C@@H](C)C[C@@H]3[C@]2(O)[C@H](O)[C@@]2(CO)O[C@H]2[C@H]2[C@H]4OC5(c6ccccc6)O[C@@H]([C@@H](C)[C@@]23O5)[C@@]4(O)[C@](C)(O)C[C@H]2CC[C@H]1[C@H]2C,,,CHEMBL2169797,J Nat Prod,2012,,CHEMBL454246,REDIOCIDE A,CHEMBL454246,,0,,1742120,,1,0,,,Activity,,,,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,Activity,,,,
,Active,12102840,[],CHEMBL2175779,Agonist activity at GCGR expressed in HEK293 cells assessed as calcium influx at 100 nM by Fluor-4-AM based fluorimetry in presence of GF109203X,F,,,BAO_0000375,BAO_0000219,cell-based format,,,,CHEMBL2169797,J Nat Prod,2012,,CHEMBL5314341,GLUCAGON,CHEMBL5314341,,0,,1742119,,1,0,,,Activity,,,,CHEMBL1985,Homo sapiens,Glucagon receptor,9606,,,Activity,,,,
